QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE
41,100,6,6847,Shipped,4,12,2004,Vintage Cars,97,Spain,Medium
40,86.92,3,3476.8,Shipped,1,1,2005,Vintage Cars,97,USA,Medium
33,100,4,4592.61,Shipped,1,2,2005,Vintage Cars,97,USA,Medium
28,78.89,4,2208.92,In Process,2,5,2005,Vintage Cars,97,Belgium,Small
26,63.76,3,1657.76,Shipped,1,2,2003,Planes,72,Italy,Small
29,85.49,9,2479.21,Shipped,2,4,2003,Planes,72,Australia,Small
46,77.52,4,3565.92,Shipped,2,6,2003,Planes,72,Spain,Medium
33,84.77,15,2797.41,Shipped,3,8,2003,Planes,72,USA,Small
48,78.25,10,3756,Shipped,4,10,2003,Planes,72,USA,Medium
40,71,8,2840,Shipped,1,1,2004,Planes,72,Japan,Small
23,74.62,10,1716.26,Shipped,1,2,2004,Planes,72,Australia,Small
40,81.14,4,3245.6,Shipped,2,4,2004,Planes,72,Canada,Medium
37,74.62,5,2760.94,Shipped,2,5,2004,Planes,72,USA,Small
24,75.35,11,1808.4,Shipped,2,6,2004,Planes,72,USA,Small
27,62.31,10,1682.37,Shipped,3,7,2004,Planes,72,France,Small
21,71,2,1491,Shipped,3,8,2004,Planes,72,Norway,Small
23,72.45,5,1666.35,Shipped,3,9,2004,Planes,72,Ireland,Small
44,83.32,8,3666.08,Shipped,4,10,2004,Planes,72,USA,Medium
35,83.32,1,2916.2,Shipped,4,11,2004,Planes,72,USA,Small
43,60.86,4,2616.98,Shipped,4,11,2004,Planes,72,Italy,Small
40,84.77,1,3390.8,Shipped,4,11,2004,Planes,72,Spain,Medium
35,89.9,3,3146.5,Shipped,4,12,2004,Planes,72,USA,Medium
25,62.46,1,1561.5,Shipped,4,12,2004,Planes,72,Australia,Small
43,100,2,10039.6,Shipped,1,2,2005,Planes,72,France,Large
50,63.34,8,3167,Resolved,1,3,2005,Planes,72,Spain,Medium
45,78.25,14,3521.25,Shipped,1,3,2005,Planes,72,France,Medium
52,81.14,4,4219.28,On Hold,2,4,2005,Planes,72,USA,Medium
48,74.62,5,3581.76,Shipped,2,5,2005,Planes,72,Italy,Medium
31,68.71,10,2130.01,Shipped,1,3,2003,Classic Cars,80,Philippines,Small
29,71.14,14,2063.06,Shipped,2,5,2003,Classic Cars,80,France,Small
23,87.31,11,2008.13,Shipped,3,7,2003,Classic Cars,80,USA,Small
31,64.67,11,2004.77,Shipped,3,9,2003,Classic Cars,80,USA,Small
23,67.1,6,1543.3,Shipped,4,10,2003,Classic Cars,80,USA,Small
24,94.58,6,2269.92,Shipped,4,11,2003,Classic Cars,80,Australia,Small
28,71.14,1,1991.92,Shipped,4,11,2003,Classic Cars,80,France,Small
44,66.29,7,2916.76,Shipped,4,11,2003,Classic Cars,80,Germany,Small
22,92.16,6,2027.52,Shipped,1,1,2004,Classic Cars,80,France,Small
46,70.33,13,3235.18,Shipped,1,2,2004,Classic Cars,80,Switzerland,Medium
22,93.77,7,2062.94,Shipped,2,4,2004,Classic Cars,80,Denmark,Small
38,87.31,3,3317.78,Shipped,2,5,2004,Classic Cars,80,France,Medium
47,83.27,1,3913.69,Shipped,2,6,2004,Classic Cars,80,USA,Medium
48,75.18,7,3608.64,Shipped,3,8,2004,Classic Cars,80,USA,Medium
40,88.12,16,3524.8,Shipped,3,8,2004,Classic Cars,80,Switzerland,Medium
32,80.84,1,2586.88,Shipped,3,9,2004,Classic Cars,80,Finland,Small
49,97.01,14,4753.49,Shipped,4,10,2004,Classic Cars,80,Germany,Medium
43,85.69,2,3684.67,Shipped,4,11,2004,Classic Cars,80,USA,Medium
41,100,2,5715.4,Shipped,4,11,2004,Classic Cars,80,USA,Medium
30,100,1,3098.7,Shipped,4,11,2004,Classic Cars,80,France,Medium
28,95.39,9,2670.92,Shipped,4,12,2004,Classic Cars,80,Spain,Small
43,100,9,5154.41,Shipped,1,1,2005,Classic Cars,80,Finland,Medium
41,100,2,4894.17,Shipped,1,2,2005,Classic Cars,80,Spain,Medium
30,82.42,10,2472.6,Shipped,1,3,2005,Classic Cars,80,USA,Small
31,100,3,3224.31,Shipped,1,1,2003,Trucks and Buses,96,Norway,Medium
32,100,7,3667.52,Shipped,2,4,2003,Trucks and Buses,96,France,Medium
43,96.31,3,4141.33,Shipped,2,5,2003,Trucks and Buses,96,Spain,Medium
26,100,3,2829.58,Shipped,3,7,2003,Trucks and Buses,96,USA,Small
27,100,10,3068.55,Shipped,3,9,2003,Trucks and Buses,96,Finland,Medium
24,100,1,2634.96,Resolved,4,10,2003,Trucks and Buses,96,Austria,Small
22,100,8,2436.72,Shipped,4,11,2003,Trucks and Buses,96,UK,Small
46,100,13,4607.36,Shipped,4,11,2003,Trucks and Buses,96,Spain,Medium
37,97.27,3,3598.99,Shipped,4,11,2003,Trucks and Buses,96,France,Medium
49,80.9,14,3964.1,Shipped,4,12,2003,Trucks and Buses,96,USA,Medium
21,100,3,2244.9,Shipped,1,2,2004,Trucks and Buses,96,Singapore,Small
25,100,8,2793,Shipped,1,3,2004,Trucks and Buses,96,USA,Small
37,100,1,4133.64,Shipped,2,5,2004,Trucks and Buses,96,USA,Medium
45,86.68,11,3900.6,Shipped,2,6,2004,Trucks and Buses,96,Singapore,Medium
32,85.72,1,2743.04,Shipped,3,7,2004,Trucks and Buses,96,Australia,Small
29,82.83,8,2402.07,Shipped,3,8,2004,Trucks and Buses,96,USA,Small
26,83.79,3,2178.54,Shipped,3,9,2004,Trucks and Buses,96,Sweden,Small
28,100,12,3155.04,Shipped,4,10,2004,Trucks and Buses,96,USA,Medium
27,87.64,6,2366.28,Shipped,4,10,2004,Trucks and Buses,96,Canada,Small
20,98.18,11,1963.6,Shipped,4,11,2004,Trucks and Buses,96,USA,Small
44,100,1,4746.28,Shipped,4,11,2004,Trucks and Buses,96,USA,Medium
42,100,3,6386.94,Shipped,4,11,2004,Trucks and Buses,96,Spain,Medium
41,100,1,4428,Shipped,4,12,2004,Trucks and Buses,96,Spain,Medium
26,100,1,4044.04,Shipped,1,1,2005,Trucks and Buses,96,USA,Medium
26,100,6,2708.42,Shipped,1,2,2005,Trucks and Buses,96,USA,Small
26,100,1,2904.72,Shipped,2,5,2005,Trucks and Buses,96,Canada,Small
41,86.68,11,3553.88,In Process,2,5,2005,Trucks and Buses,96,France,Medium
20,92.9,8,1858,Shipped,1,2,2003,Motorcycles,99,USA,Small
22,100,6,2461.36,Shipped,2,4,2003,Motorcycles,99,Australia,Small
23,100,1,2642.01,Shipped,2,6,2003,Motorcycles,99,Spain,Small
33,93.9,12,3098.7,Shipped,3,8,2003,Motorcycles,99,USA,Medium
28,100,7,3244.36,Shipped,4,10,2003,Motorcycles,99,USA,Medium
44,98.89,7,4351.16,Shipped,4,11,2003,Motorcycles,99,Norway,Medium
46,79.91,5,3675.86,Shipped,1,1,2004,Motorcycles,99,Japan,Medium
21,100,7,2475.27,Shipped,1,2,2004,Motorcycles,99,Australia,Small
41,100,1,4177.49,Shipped,2,4,2004,Motorcycles,99,Canada,Medium
31,100,2,3282.28,Shipped,2,5,2004,Motorcycles,99,USA,Medium
31,79.91,8,2477.21,Shipped,2,6,2004,Motorcycles,99,USA,Small
23,81.91,7,1883.93,Shipped,3,7,2004,Motorcycles,99,France,Small
37,98.89,12,3658.93,Shipped,3,8,2004,Motorcycles,99,USA,Medium
26,100,2,2856.88,Shipped,3,9,2004,Motorcycles,99,Ireland,Small
24,79.91,5,1917.84,Shipped,4,10,2004,Motorcycles,99,USA,Small
47,100,7,5305.36,Shipped,4,11,2004,Motorcycles,99,USA,Medium
45,63.91,11,2875.95,Shipped,4,11,2004,Motorcycles,99,USA,Small
55,100,2,6482.85,Shipped,4,11,2004,Motorcycles,99,Spain,Medium
46,81.17,5,3733.82,Shipped,4,12,2004,Motorcycles,99,USA,Medium
50,100,2,6576.5,Shipped,1,1,2005,Motorcycles,99,Finland,Medium
37,100,3,6353.27,Shipped,1,2,2005,Motorcycles,99,France,Medium
44,94.9,1,4175.6,Shipped,1,3,2005,Motorcycles,99,Singapore,Medium
49,100,1,4992.61,On Hold,2,4,2005,Motorcycles,99,USA,Medium
45,100,2,4764.6,Shipped,2,5,2005,Motorcycles,99,Italy,Medium
27,43.45,13,1173.15,Shipped,1,3,2003,Motorcycles,40,Philippines,Small
31,44.66,17,1384.46,Shipped,2,5,2003,Motorcycles,40,France,Small
33,40.23,14,1327.59,Shipped,3,7,2003,Motorcycles,40,USA,Small
31,35.8,1,1109.8,Shipped,3,8,2003,Motorcycles,40,USA,Small
35,35.4,9,1239,Shipped,4,10,2003,Motorcycles,40,USA,Small
26,39.83,9,1035.58,Shipped,4,11,2003,Motorcycles,40,Australia,Small
34,45.46,4,1545.64,Shipped,4,11,2003,Motorcycles,40,France,Small
46,32.99,1,1517.54,Shipped,4,11,2003,Motorcycles,40,Spain,Small
41,42.24,9,1731.84,Shipped,1,1,2004,Motorcycles,40,France,Small
43,39.43,2,1695.49,Shipped,1,2,2004,Motorcycles,40,France,Small
26,40.23,2,1045.98,Shipped,2,4,2004,Motorcycles,40,USA,Small
36,48.28,6,1738.08,Shipped,2,5,2004,Motorcycles,40,France,Small
20,32.59,4,651.8,Shipped,2,6,2004,Motorcycles,40,USA,Small
27,36.61,10,988.47,Shipped,3,8,2004,Motorcycles,40,USA,Small
37,41.03,1,1518.11,Shipped,3,8,2004,Motorcycles,40,USA,Small
24,42.24,4,1013.76,Shipped,3,9,2004,Motorcycles,40,Finland,Small
36,43.05,17,1549.8,Shipped,4,10,2004,Motorcycles,40,Germany,Small
29,38.22,5,1108.38,Shipped,4,11,2004,Motorcycles,40,USA,Small
28,100,3,4102.56,Shipped,4,11,2004,Motorcycles,40,USA,Medium
29,100,5,3713.16,Shipped,4,11,2004,Motorcycles,40,France,Medium
38,39.83,10,1513.54,Shipped,4,12,2004,Motorcycles,40,Spain,Small
48,48.28,1,2317.44,Shipped,1,1,2005,Motorcycles,40,France,Small
40,82.46,1,3298.4,Shipped,1,2,2005,Motorcycles,40,Spain,Medium
41,44.56,11,1826.96,Shipped,1,3,2005,Motorcycles,40,USA,Small
30,40.23,2,1206.9,Shipped,2,4,2005,Motorcycles,40,UK,Small
35,47.62,11,1666.7,Shipped,1,1,2003,Trucks and Buses,54,Spain,Small
28,55.73,2,1560.44,Shipped,2,4,2003,Trucks and Buses,54,France,Small
45,51.95,13,2337.75,Shipped,2,6,2003,Trucks and Buses,54,USA,Small
24,45.99,7,1103.76,Shipped,3,8,2003,Trucks and Buses,54,Finland,Small
41,63.85,5,2617.85,Shipped,3,9,2003,Trucks and Buses,54,Finland,Small
48,45.99,14,2207.52,Shipped,4,10,2003,Trucks and Buses,54,Singapore,Small
50,63.31,3,3165.5,Shipped,4,11,2003,Trucks and Buses,54,UK,Medium
33,62.77,8,2071.41,Shipped,4,11,2003,Trucks and Buses,54,Spain,Small
32,43.29,8,1385.28,Shipped,4,11,2003,Trucks and Buses,54,USA,Small
27,60.06,9,1621.62,Shipped,4,12,2003,Trucks and Buses,54,USA,Small
35,55.19,4,1931.65,Shipped,1,2,2004,Trucks and Buses,54,USA,Small
23,54.11,3,1244.53,Shipped,1,3,2004,Trucks and Buses,54,USA,Small
35,48.7,7,1704.5,Shipped,2,5,2004,Trucks and Buses,54,Spain,Small
40,43.83,6,1753.2,Shipped,2,6,2004,Trucks and Buses,54,Singapore,Small
35,47.62,7,1666.7,Shipped,3,7,2004,Trucks and Buses,54,USA,Small
31,55.19,3,1710.89,Shipped,3,8,2004,Trucks and Buses,54,USA,Small
50,46.53,10,2326.5,Shipped,3,9,2004,Trucks and Buses,54,USA,Small
40,57.9,7,2316,Shipped,4,10,2004,Trucks and Buses,54,USA,Small
38,45.45,1,1727.1,Shipped,4,10,2004,Trucks and Buses,54,Canada,Small
38,100,3,8844.12,Shipped,4,11,2004,Trucks and Buses,54,Norway,Large
40,60.6,3,2424,Shipped,4,11,2004,Trucks and Buses,54,USA,Small
33,46.53,1,1535.49,Shipped,4,12,2004,Trucks and Buses,54,USA,Small
36,100,3,6358.68,Shipped,4,12,2004,Trucks and Buses,54,France,Medium
20,66.47,2,1329.4,Shipped,1,1,2005,Trucks and Buses,54,USA,Small
32,53.18,5,1701.76,Shipped,1,2,2005,Trucks and Buses,54,Spain,Small
36,62.77,3,2259.72,Shipped,1,3,2005,Trucks and Buses,54,Spain,Small
19,48.7,7,925.3,Shipped,2,5,2005,Trucks and Buses,54,Spain,Small
11,43.83,6,482.13,In Process,2,5,2005,Trucks and Buses,54,France,Small
49,65.87,4,3227.63,Shipped,1,1,2003,Trains,62,Spain,Medium
27,63.38,1,1711.26,Shipped,2,4,2003,Trains,62,Belgium,Small
29,70.84,6,2054.36,Shipped,2,6,2003,Trains,62,USA,Small
42,74.57,16,3131.94,Shipped,3,8,2003,Trains,62,USA,Medium
33,50.95,2,1681.35,Shipped,3,9,2003,Trains,62,Australia,Small
44,53.44,7,2351.36,Shipped,4,10,2003,Trains,62,Singapore,Small
22,64,6,1408,Shipped,4,11,2003,Trains,62,Italy,Small
48,50.95,1,2445.6,Shipped,4,11,2003,Trains,62,Spain,Small
33,54.68,1,1804.44,Shipped,4,11,2003,Trains,62,USA,Small
45,56.55,2,2544.75,Shipped,4,12,2003,Trains,62,USA,Small
20,52.82,6,1056.4,Shipped,1,2,2004,Trains,62,Ireland,Small
46,60.9,4,2801.4,Shipped,1,3,2004,Trains,62,Germany,Small
40,49.71,6,1988.4,Shipped,2,5,2004,Trains,62,Finland,Small
45,64.63,6,2908.35,Shipped,3,7,2004,Trains,62,USA,Small
36,59.65,9,2147.4,Shipped,3,8,2004,Trains,62,USA,Small
31,67.73,3,2099.63,Shipped,3,9,2004,Trains,62,USA,Small
46,50.33,17,2315.18,Shipped,4,10,2004,Trains,62,UK,Small
35,66.49,9,2327.15,Shipped,4,10,2004,Trains,62,Denmark,Small
28,100,2,5377.4,Shipped,4,11,2004,Trains,62,Norway,Medium
31,84.71,9,2626.01,Shipped,4,11,2004,Trains,62,France,Small
27,100,14,4406.4,Shipped,4,12,2004,Trains,62,Spain,Medium
22,100,1,4301.22,Shipped,4,12,2004,Trains,62,France,Medium
30,99.55,11,2986.5,Shipped,1,1,2005,Trains,62,USA,Small
44,36.07,8,1587.08,Shipped,1,2,2005,Trains,62,Spain,Small
30,60.28,4,1808.4,Shipped,1,3,2005,Trains,62,Spain,Small
24,49.71,6,1193.04,Shipped,2,5,2005,Trains,62,USA,Small
45,75.63,7,3403.35,Shipped,1,1,2003,Trucks and Buses,64,Norway,Medium
23,68.52,1,1575.96,Shipped,1,3,2003,Trucks and Buses,64,USA,Small
26,62.7,7,1630.2,Shipped,2,5,2003,Trucks and Buses,64,Spain,Small
28,60.76,7,1701.28,Shipped,3,7,2003,Trucks and Buses,64,USA,Small
49,58.18,4,2850.82,Shipped,3,9,2003,Trucks and Buses,64,Singapore,Small
49,54.94,5,2692.06,Resolved,4,10,2003,Trucks and Buses,64,Austria,Small
29,74.98,12,2174.42,Shipped,4,11,2003,Trucks and Buses,64,UK,Small
49,64.64,4,3167.36,Shipped,4,11,2003,Trucks and Buses,64,USA,Medium
39,54.94,7,2142.66,Shipped,4,11,2003,Trucks and Buses,64,France,Small
36,58.82,2,2117.52,Shipped,4,12,2003,Trucks and Buses,64,Canada,Small
39,62.05,7,2419.95,Shipped,1,2,2004,Trucks and Buses,64,Singapore,Small
30,73.04,12,2191.2,Shipped,1,3,2004,Trucks and Buses,64,USA,Small
44,69.16,5,3043.04,Shipped,2,5,2004,Trucks and Buses,64,USA,Medium
20,61.41,2,1228.2,Shipped,2,6,2004,Trucks and Buses,64,Japan,Small
21,63.35,5,1330.35,Shipped,3,7,2004,Trucks and Buses,64,Australia,Small
36,77.57,12,2792.52,Shipped,3,8,2004,Trucks and Buses,64,USA,Small
32,71.75,7,2296,Shipped,3,9,2004,Trucks and Buses,64,Sweden,Small
36,73.04,2,2629.44,Shipped,4,10,2004,Trucks and Buses,64,France,Small
34,56.24,10,1912.16,Shipped,4,10,2004,Trucks and Buses,64,Canada,Small
48,100,4,8209.44,Shipped,4,11,2004,Trucks and Buses,64,USA,Large
33,73.69,4,2431.77,Shipped,4,11,2004,Trucks and Buses,64,USA,Small
31,100,5,3139.99,Shipped,4,11,2004,Trucks and Buses,64,Spain,Medium
36,100,2,5669.64,Shipped,4,12,2004,Trucks and Buses,64,Spain,Medium
25,100,3,3160.25,Shipped,1,1,2005,Trucks and Buses,64,Australia,Medium
48,100,8,6799.68,Shipped,1,2,2005,Trucks and Buses,64,USA,Medium
27,69.16,5,1867.32,Shipped,2,5,2005,Trucks and Buses,64,Canada,Small
44,61.41,2,2702.04,In Process,2,5,2005,Trucks and Buses,64,Spain,Small
33,72.92,5,2406.36,Shipped,1,2,2003,Vintage Cars,68,Italy,Small
29,72.23,11,2094.67,Shipped,2,4,2003,Vintage Cars,68,Australia,Small
49,57.1,6,2797.9,Shipped,2,6,2003,Vintage Cars,68,Spain,Small
20,81.86,1,1637.2,Shipped,3,8,2003,Vintage Cars,68,Belgium,Small
31,73.61,12,2281.91,Shipped,4,10,2003,Vintage Cars,68,USA,Small
39,59.16,10,2307.24,Shipped,1,1,2004,Vintage Cars,68,Japan,Small
20,66.04,12,1320.8,Shipped,1,2,2004,Vintage Cars,68,Australia,Small
34,77.73,6,2642.82,Shipped,2,4,2004,Vintage Cars,68,Canada,Small
50,61.22,7,3061,Shipped,2,5,2004,Vintage Cars,68,USA,Medium
40,79.11,2,3164.4,Cancelled,2,6,2004,Vintage Cars,68,Spain,Medium
28,63.97,12,1791.16,Shipped,3,7,2004,Vintage Cars,68,France,Small
50,81.86,4,4093,Shipped,3,8,2004,Vintage Cars,68,Norway,Medium
28,79.8,7,2234.4,Shipped,3,9,2004,Vintage Cars,68,Ireland,Small
46,66.04,10,3037.84,Shipped,4,10,2004,Vintage Cars,68,USA,Medium
24,59.16,2,1419.84,Shipped,4,11,2004,Vintage Cars,68,UK,Small
24,81.17,5,1948.08,Shipped,4,11,2004,Vintage Cars,68,Italy,Small
39,59.16,3,2307.24,Shipped,4,11,2004,Vintage Cars,68,Spain,Small
40,44.51,7,1780.4,Shipped,4,12,2004,Vintage Cars,68,USA,Small
49,72.33,2,3544.17,Shipped,4,12,2004,Vintage Cars,68,Australia,Medium
44,82.26,4,3619.44,Shipped,1,2,2005,Vintage Cars,68,France,Medium
35,100,8,3918.95,Shipped,1,3,2005,Vintage Cars,68,USA,Medium
22,67.41,4,1483.02,Shipped,1,3,2005,Vintage Cars,68,France,Small
62,77.73,6,4819.26,On Hold,2,4,2005,Vintage Cars,68,USA,Medium
26,61.22,7,1591.72,Shipped,2,5,2005,Vintage Cars,68,Italy,Small
31,100,16,3669.78,Shipped,1,3,2003,Motorcycles,102,Philippines,Medium
25,86.74,3,2168.5,Shipped,2,5,2003,Motorcycles,102,France,Small
30,89.8,17,2694,Shipped,3,7,2003,Motorcycles,102,USA,Small
27,100,4,3251.34,Shipped,3,8,2003,Motorcycles,102,USA,Medium
23,100,12,2347.15,Shipped,4,10,2003,Motorcycles,102,USA,Small
34,100,12,3920.88,Shipped,4,11,2003,Motorcycles,102,Australia,Medium
22,100,7,2514.6,Shipped,4,11,2003,Motorcycles,102,France,Small
42,85.72,4,3600.24,Shipped,4,11,2003,Motorcycles,102,Spain,Medium
37,100,12,4040.03,Shipped,1,1,2004,Motorcycles,102,France,Medium
30,100,5,3336.9,Shipped,1,2,2004,Motorcycles,102,France,Medium
27,100,5,3113.64,Shipped,2,4,2004,Motorcycles,102,USA,Medium
25,100,9,2832,Shipped,2,5,2004,Motorcycles,102,France,Small
34,97.97,7,3330.98,Shipped,2,6,2004,Motorcycles,102,USA,Medium
38,100,13,4304.64,Shipped,3,8,2004,Motorcycles,102,USA,Medium
26,100,4,2600.26,Shipped,3,8,2004,Motorcycles,102,USA,Small
38,100,7,4382.16,Shipped,3,9,2004,Motorcycles,102,Finland,Medium
50,84.7,3,4235,Shipped,4,10,2004,Motorcycles,102,Norway,Medium
22,100,8,2626.8,Shipped,4,11,2004,Motorcycles,102,USA,Small
32,100,4,5026.56,Shipped,4,11,2004,Motorcycles,102,USA,Medium
31,71.02,4,2201.62,Shipped,4,11,2004,Motorcycles,102,Austria,Small
40,100,5,4326.8,Shipped,4,12,2004,Motorcycles,102,Spain,Medium
22,100,3,3425.18,Shipped,1,1,2005,Motorcycles,102,USA,Medium
41,100,15,4701.88,Shipped,1,2,2005,Motorcycles,102,France,Medium
45,48.98,12,2204.1,Shipped,1,3,2005,Motorcycles,102,USA,Small
45,100,5,5189.4,Shipped,2,4,2005,Motorcycles,102,UK,Medium
39,40.15,6,1565.85,Shipped,1,2,2003,Vintage Cars,43,Italy,Small
49,50.62,12,2480.38,Shipped,2,4,2003,Vintage Cars,43,Australia,Small
27,50.19,7,1355.13,Shipped,2,6,2003,Vintage Cars,43,Spain,Small
34,36.66,1,1246.44,Shipped,3,8,2003,Vintage Cars,43,USA,Small
20,41.02,1,820.4,Shipped,4,10,2003,Vintage Cars,43,Spain,Small
48,51.93,13,2492.64,Shipped,4,10,2003,Vintage Cars,43,USA,Small
29,38.4,1,1113.6,Shipped,4,12,2003,Vintage Cars,43,USA,Small
43,41.02,11,1763.86,Shipped,1,1,2004,Vintage Cars,43,Japan,Small
41,46.26,13,1896.66,Shipped,1,2,2004,Vintage Cars,43,Australia,Small
41,35.35,7,1449.35,Shipped,2,4,2004,Vintage Cars,43,Canada,Small
36,51.93,8,1869.48,Shipped,2,5,2004,Vintage Cars,43,USA,Small
49,37.97,3,1860.53,Cancelled,2,6,2004,Vintage Cars,43,Spain,Small
38,45.39,13,1724.82,Shipped,3,7,2004,Vintage Cars,43,France,Small
33,51.93,5,1713.69,Shipped,3,8,2004,Vintage Cars,43,Norway,Small
26,48.44,1,1259.44,Shipped,3,9,2004,Vintage Cars,43,Germany,Small
47,43.64,11,2051.08,Shipped,4,10,2004,Vintage Cars,43,USA,Small
34,47.57,3,1617.38,Shipped,4,11,2004,Vintage Cars,43,UK,Small
34,51.93,7,1765.62,Shipped,4,11,2004,Vintage Cars,43,Italy,Small
40,50.62,4,2024.8,Shipped,4,11,2004,Vintage Cars,43,Spain,Small
40,82.21,8,3288.4,Shipped,4,12,2004,Vintage Cars,43,USA,Medium
33,82.59,3,2725.47,Shipped,4,12,2004,Vintage Cars,43,Australia,Small
49,65.8,5,3224.2,Shipped,1,2,2005,Vintage Cars,43,France,Medium
27,100,1,3211.38,Shipped,1,3,2005,Vintage Cars,43,USA,Medium
49,36.66,5,1796.34,Shipped,1,3,2005,Vintage Cars,43,France,Small
56,35.35,7,1979.6,On Hold,2,4,2005,Vintage Cars,43,USA,Small
37,51.93,8,1921.41,Shipped,2,5,2005,Vintage Cars,43,Italy,Small
33,100,7,3705.24,Shipped,1,1,2003,Trucks and Buses,115,Spain,Medium
27,100,3,2843.91,Shipped,2,4,2003,Trucks and Buses,115,USA,Small
46,100,9,6176.42,Shipped,2,6,2003,Trucks and Buses,115,USA,Medium
44,100,3,5500.44,Shipped,3,8,2003,Trucks and Buses,115,Finland,Medium
26,100,1,3220.1,Shipped,3,9,2003,Trucks and Buses,115,Finland,Medium
48,94.92,10,4556.16,Shipped,4,10,2003,Trucks and Buses,115,Singapore,Medium
23,100,9,3114.89,Shipped,4,11,2003,Trucks and Buses,115,Italy,Medium
45,100,4,4948.2,Shipped,4,11,2003,Trucks and Buses,115,Spain,Medium
49,100,4,5161.17,Shipped,4,11,2003,Trucks and Buses,115,USA,Medium
28,94.92,5,2657.76,Shipped,4,12,2003,Trucks and Buses,115,USA,Small
37,100,9,3983.05,Shipped,1,2,2004,Trucks and Buses,115,Ireland,Medium
34,100,7,3974.94,Shipped,1,3,2004,Trucks and Buses,115,Germany,Medium
22,100,3,2928.42,Shipped,2,5,2004,Trucks and Buses,115,Spain,Small
29,100,2,3054.57,Shipped,2,6,2004,Trucks and Buses,115,Singapore,Medium
34,98.39,3,3345.26,Shipped,3,7,2004,Trucks and Buses,115,USA,Medium
38,100,12,4310.72,Shipped,3,8,2004,Trucks and Buses,115,USA,Medium
41,100,6,4983.14,Shipped,3,9,2004,Trucks and Buses,115,USA,Medium
42,100,3,4618.32,Shipped,4,10,2004,Trucks and Buses,115,USA,Medium
28,100,12,3403.12,Shipped,4,10,2004,Trucks and Buses,115,Denmark,Medium
38,100,4,5190.42,Shipped,4,11,2004,Trucks and Buses,115,Norway,Medium
23,100,8,3141.57,Shipped,4,11,2004,Trucks and Buses,115,France,Medium
31,71.4,8,2213.4,Shipped,4,12,2004,Trucks and Buses,115,Spain,Small
46,100,2,4896.7,Shipped,4,12,2004,Trucks and Buses,115,France,Medium
48,56.55,10,2714.4,Shipped,1,1,2005,Trucks and Buses,115,USA,Small
29,100,13,3087.05,Shipped,1,2,2005,Trucks and Buses,115,Spain,Medium
46,100,4,5692.96,Shipped,1,3,2005,Trucks and Buses,115,France,Medium
26,100,3,3460.86,Shipped,2,5,2005,Trucks and Buses,115,Spain,Medium
18,100,2,1895.94,In Process,2,5,2005,Trucks and Buses,115,France,Small
32,53.31,2,1705.92,Shipped,1,1,2003,Trains,58,Spain,Small
21,49.21,11,1033.41,Shipped,2,4,2003,Trains,58,Singapore,Small
46,69.12,4,3179.52,Shipped,2,6,2003,Trains,58,USA,Medium
42,49.79,14,2091.18,Shipped,3,8,2003,Trains,58,USA,Small
31,57.41,13,1779.71,Shipped,3,9,2003,Trains,58,Spain,Small
38,66.78,5,2537.64,Shipped,4,10,2003,Trains,58,Singapore,Small
38,64.44,4,2448.72,Shipped,4,11,2003,Trains,58,Italy,Small
20,48.62,15,972.4,Shipped,4,11,2003,Trains,58,USA,Small
46,62.09,7,2856.14,Shipped,4,11,2003,Trains,58,USA,Small
30,65.61,15,1968.3,Shipped,1,1,2004,Trains,58,France,Small
30,68.54,4,2056.2,Shipped,1,2,2004,Trains,58,Ireland,Small
43,52.14,2,2242.02,Shipped,1,3,2004,Trains,58,Germany,Small
49,63.85,4,3128.65,Shipped,2,5,2004,Trains,58,Finland,Medium
43,56.82,4,2443.26,Shipped,3,7,2004,Trains,58,USA,Small
37,66.78,7,2470.86,Shipped,3,8,2004,Trains,58,USA,Small
35,55.07,1,1927.45,Shipped,3,9,2004,Trains,58,USA,Small
34,60.34,15,2051.56,Shipped,4,10,2004,Trains,58,UK,Small
38,61.51,7,2337.38,Shipped,4,10,2004,Trains,58,Denmark,Small
44,100,7,5932.96,Shipped,4,11,2004,Trains,58,Norway,Medium
21,100,6,2296.77,Shipped,4,11,2004,Trains,58,USA,Small
44,100,17,6490.88,Shipped,4,12,2004,Trains,58,Spain,Medium
25,64.93,4,1623.25,Shipped,4,12,2004,Trains,58,France,Small
24,58.58,9,1405.92,Shipped,1,1,2005,Trains,58,Japan,Small
38,60.06,10,2282.28,Shipped,1,2,2005,Trains,58,Spain,Small
45,100,3,8977.05,Shipped,1,3,2005,Trains,58,France,Large
51,63.85,4,3256.35,Shipped,2,5,2005,Trains,58,USA,Medium
34,82.99,14,2821.66,Shipped,1,3,2003,Motorcycles,81,Philippines,Small
44,74.85,1,3293.4,Shipped,2,5,2003,Motorcycles,81,France,Medium
44,96,15,4224,Shipped,3,7,2003,Motorcycles,81,USA,Medium
38,81.36,2,3091.68,Shipped,3,8,2003,Motorcycles,81,USA,Medium
31,71.6,10,2219.6,Shipped,4,10,2003,Motorcycles,81,USA,Small
48,80.55,10,3866.4,Shipped,4,11,2003,Motorcycles,81,Australia,Medium
21,93.56,5,1964.76,Shipped,4,11,2003,Motorcycles,81,France,Small
